DCOMIRIS,DEPCOM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,coords,geometry,Social_Housing,kmeans_class,centroids
751145613,75114,Paris 14e Arrondissement,5613,Plaisance 13,H,"[(650121.7, 6859359.1), (650129.7, 6859353.1), (650229.3, 6859292.7), (650375.2, 6859204.2), (650355.4, 6859162.6), (650335.1, 6859121.0), (650290.3, 6859044.8), (650272.1, 6859014.0), (650162.1, 6859076.0), (650052.1, 6859141.0), (650029.0, 6859155.0), (650035.6, 6859164.8), (650086.7, 6859279.1), (650097.7, 6859303.1), (650111.6, 6859337.1), (650121.7, 6859359.1)]","POLYGON ((650121.7 6859359.1, 650129.7 6859353.1, 650229.3 6859292.7, 650375.2 6859204.2, 650355.4 6859162.6, 650335.1 6859121, 650290.3 6859044.8, 650272.1 6859014, 650162.1 6859076, 650052.1 6859141, 650029 6859155, 650035.6 6859164.8, 650086.7 6859279.1, 650097.7 6859303.1, 650111.6 6859337.1, 650121.7 6859359.1))",0.0279033443110763,1,0.3171300607645825
751145507,75114,Paris 14e Arrondissement,5507,Petit Montrouge 7,H,"[(650733.0, 6858846.0), (650690.0, 6858746.0), (650769.0, 6858688.0), (650747.0, 6858672.0), (650640.0, 6858596.97), (650538.0, 6858529.9), (650508.1, 6858511.0), (650516.08, 6858550.0), (650571.0, 6858832.0), (650576.0, 6858853.0), (650595.0, 6858853.0), (650609.0, 6858854.0), (650733.0, 6858846.0)]","POLYGON ((650733 6858846, 650690 6858746, 650769 6858688, 650747 6858672, 650640 6858596.97, 650538 6858529.9, 650508.1 6858511, 650516.08 6858550, 650571 6858832, 650576 6858853, 650595 6858853, 650609 6858854, 650733 6858846))",0.0041634439154285,1,0.3171300607645825
751145516,75114,Paris 14e Arrondissement,5516,Petit Montrouge 16,H,"[(650511.6, 6859492.8), (650547.5, 6859560.7), (650589.5, 6859648.8), (650643.5, 6859614.7), (650705.5, 6859578.8), (650756.5, 6859549.7), (650860.5, 6859492.8), (650928.0, 6859451.0), (650862.1, 6859339.0), (650840.12, 6859351.2), (650688.6, 6859424.7), (650637.5, 6859434.8), (650556.5, 6859471.8), (650511.6, 6859492.8)]","POLYGON ((650511.6 6859492.8, 650547.5 6859560.7, 650589.5 6859648.8, 650643.5 6859614.7, 650705.5 6859578.8, 650756.5 6859549.7, 650860.5 6859492.8, 650928 6859451, 650862.1 6859339, 650840.12 6859351.2, 650688.6 6859424.7, 650637.5 6859434.8, 650556.5 6859471.8, 650511.6 6859492.8))",0.033931979590248,1,0.3171300607645825
751145506,75114,Paris 14e Arrondissement,5506,Petit Montrouge 6,H,"[(650500.0, 6858474.0), (650353.9, 6858525.1), (650169.7, 6858589.7), (650185.03, 6858599.29), (650196.1, 6858606.2), (650240.1, 6858635.0), (650388.97, 6858733.07), (650557.0, 6858841.1), (650576.0, 6858853.0), (650571.0, 6858832.0), (650516.08, 6858550.0), (650508.1, 6858511.0), (650506.06, 6858502.0), (650505.0, 6858496.0), (650500.0, 6858474.0)]","POLYGON ((650500 6858474, 650353.9 6858525.1, 650169.7 6858589.7, 650185.03 6858599.29, 650196.1 6858606.2, 650240.1 6858635, 650388.97 6858733.07, 650557 6858841.1, 650576 6858853, 650571 6858832, 650516.08 6858550, 650508.1 6858511, 650506.06 6858502, 650505 6858496, 650500 6858474))",0.0547269672791952,1,0.3171300607645825
751145309,75114,Paris 14e Arrondissement,5309,Montparnasse 9,H,"[(650846.8, 6860395.12), (650936.06, 6860350.04), (651025.32, 6860304.95), (651114.58, 6860259.87), (651203.84, 6860214.78), (651180.45, 6860226.48), (651166.5, 6860213.0), (651060.8, 6860117.3), (651045.9, 6860134.3), (651014.8, 6860169.2), (651008.9, 6860175.2), (650973.8, 6860140.3), (650907.57, 6860074.03), (650885.0, 6860051.0), (650878.08, 6860084.0), (650873.1, 6860113.0), (650870.0, 6860126.0), (650867.71, 6860135.82), (650835.72, 6860276.27), (650822.2, 6860399.4), (650816.4, 6860410.37), (650846.8, 6860395.12)]","POLYGON ((650846.8 6860395.12, 650936.06 6860350.04, 651025.32 6860304.95, 651114.58 6860259.87, 651203.84 6860214.78, 651180.45 6860226.48, 651166.5 6860213, 651060.8 6860117.3, 651045.9 6860134.3, 651014.8 6860169.2, 651008.9 6860175.2, 650973.8 6860140.3, 650907.57 6860074.03, 650885 6860051, 650878.08 6860084, 650873.1 6860113, 650870 6860126, 650867.71 6860135.82, 650835.72 6860276.27, 650822.2 6860399.4, 650816.4 6860410.37, 650846.8 6860395.12))",0.0,1,0.3171300607645825
751145511,75114,Paris 14e Arrondissement,5511,Petit Montrouge 11,H,"[(650892.1, 6859056.7), (650805.0, 6859048.0), (650819.21, 6858965.65), (650831.42, 6858910.9), (650838.9, 6858848.0), (650781.9, 6858845.0), (650747.99, 6858846.0), (650733.0, 6858846.0), (650609.0, 6858854.0), (650595.0, 6858853.0), (650576.0, 6858853.0), (650587.0, 6858869.0), (650651.48, 6858970.5), (650722.9, 6859094.0), (650752.0, 6859146.9), (650768.0, 6859177.0), (650795.0, 6859220.0), (650913.1, 6859165.4), (650892.89, 6859119.61), (650887.75, 6859106.11), (650892.1, 6859056.7)]","POLYGON ((650892.1 6859056.7, 650805 6859048, 650819.21 6858965.65, 650831.42 6858910.9, 650838.9 6858848, 650781.9 6858845, 650747.99 6858846, 650733 6858846, 650609 6858854, 650595 6858853, 650576 6858853, 650587 6858869, 650651.48 6858970.5, 650722.9 6859094, 650752 6859146.9, 650768 6859177, 650795 6859220, 650913.1 6859165.4, 650892.89 6859119.61, 650887.75 6859106.11, 650892.1 6859056.7))",0.0,1,0.3171300607645825
751145406,75114,Paris 14e Arrondissement,5406,Parc de Montsouris 6,H,"[(651292.0, 6859431.1), (651539.5, 6859325.6), (651592.5, 6859307.5), (651626.6, 6859295.1), (651637.2, 6859282.5), (651670.81, 6859324.68), (651667.48, 6859224.73), (651664.16, 6859124.79), (651643.6, 6859114.8), (651584.7, 6859116.7), (651489.7, 6859120.7), (651308.7, 6859128.7), (651306.6, 6859180.9), (651257.1, 6859156.5), (651157.6, 6859199.5), (651194.39, 6859289.63), (651209.21, 6859320.9), (651256.2, 6859424.82), (651263.0, 6859440.0), (651292.0, 6859431.1)]","POLYGON ((651292 6859431.1, 651539.5 6859325.6, 651592.5 6859307.5, 651626.6 6859295.1, 651637.2 6859282.5, 651670.81 6859324.68, 651667.48 6859224.73, 651664.16 6859124.79, 651643.6 6859114.8, 651584.7 6859116.7, 651489.7 6859120.7, 651308.7 6859128.7, 651306.6 6859180.9, 651257.1 6859156.5, 651157.6 6859199.5, 651194.39 6859289.63, 651209.21 6859320.9, 651256.2 6859424.82, 651263 6859440, 651292 6859431.1))",0.0936408779566657,1,0.3171300607645825
751145308,75114,Paris 14e Arrondissement,5308,Montparnasse 8,H,"[(650846.8, 6860395.12), (650816.4, 6860410.37), (650822.2, 6860399.4), (650835.72, 6860276.27), (650867.71, 6860135.82), (650870.0, 6860126.0), (650835.0, 6860136.0), (650506.0, 6860304.0), (650447.0, 6860336.0), (650452.0, 6860343.1), (650624.8, 6860379.5), (650777.3, 6860416.8), (650790.62, 6860423.39), (650757.54, 6860440.21), (650846.8, 6860395.12)]","POLYGON ((650846.8 6860395.12, 650816.4 6860410.37, 650822.2 6860399.4, 650835.72 6860276.27, 650867.71 6860135.82, 650870 6860126, 650835 6860136, 650506 6860304, 650447 6860336, 650452 6860343.1, 650624.8 6860379.5, 650777.3 6860416.8, 650790.62 6860423.39, 650757.54 6860440.21, 650846.8 6860395.12))",0.1659728951635005,1,0.3171300607645825
751145513,75114,Paris 14e Arrondissement,5513,Petit Montrouge 13,H,"[(650466.0, 6859291.9), (650476.1, 6859257.0), (650558.96, 6858944.0), (650570.99, 6858888.0), (650573.0, 6858875.0), (650576.0, 6858853.0), (650555.01, 6858864.0), (650549.02, 6858867.0), (650391.08, 6858949.0), (650272.1, 6859014.0), (650290.3, 6859044.8), (650335.1, 6859121.0), (650355.4, 6859162.6), (650375.2, 6859204.2), (650406.38, 6859273.25), (650426.0, 6859318.0), (650447.0, 6859362.0), (650466.0, 6859291.9)]","POLYGON ((650466 6859291.9, 650476.1 6859257, 650558.96 6858944, 650570.99 6858888, 650573 6858875, 650576 6858853, 650555.01 6858864, 650549.02 6858867, 650391.08 6858949, 650272.1 6859014, 650290.3 6859044.8, 650335.1 6859121, 650355.4 6859162.6, 650375.2 6859204.2, 650406.38 6859273.25, 650426 6859318, 650447 6859362, 650466 6859291.9))",0.0528661582846981,1,0.3171300607645825
751145304,75114,Paris 14e Arrondissement,5304,Montparnasse 4,H,"[(650643.0, 6859758.0), (650589.5, 6859648.8), (650557.32, 6859666.6), (650507.32, 6859693.48), (650449.1, 6859724.0), (650341.9, 6859778.0), (650321.92, 6859850.0), (650301.0, 6859932.0), (650376.0, 6859897.9), (650509.0, 6859826.93), (650569.0, 6859794.95), (650615.0, 6859771.98), (650643.0, 6859758.0)]","POLYGON ((650643 6859758, 650589.5 6859648.8, 650557.32 6859666.6, 650507.32 6859693.48, 650449.1 6859724, 650341.9 6859778, 650321.92 6859850, 650301 6859932, 650376 6859897.9, 650509 6859826.93, 650569 6859794.95, 650615 6859771.98, 650643 6859758))",0.0,1,0.3171300607645825
751145612,75114,Paris 14e Arrondissement,5612,Plaisance 12,H,"[(650029.0, 6859155.0), (650052.1, 6859141.0), (650162.1, 6859076.0), (650272.1, 6859014.0), (650229.1, 6858946.0), (650202.0, 6858908.0), (650105.9, 6858964.0), (650028.74, 6859010.65), (649989.25, 6859032.42), (649947.1, 6859055.0), (649931.6, 6859062.1), (650029.0, 6859155.0)]","POLYGON ((650029 6859155, 650052.1 6859141, 650162.1 6859076, 650272.1 6859014, 650229.1 6858946, 650202 6858908, 650105.9 6858964, 650028.74 6859010.65, 649989.25 6859032.42, 649947.1 6859055, 649931.6 6859062.1, 650029 6859155))",0.0027876798458846,1,0.3171300607645825
751145404,75114,Paris 14e Arrondissement,5404,Parc de Montsouris 4,H,"[(650997.0, 6858843.0), (651169.0, 6858804.0), (651161.05, 6858762.0), (651141.1, 6858653.0), (651137.0, 6858604.0), (651210.5, 6858594.4), (651248.5, 6858440.6), (651016.0, 6858401.1), (650949.0, 6858395.9), (650879.0, 6858417.0), (650891.16, 6858463.0), (650934.3, 6858637.1), (650964.1, 6858741.0), (650993.98, 6858834.0), (650997.0, 6858843.0)]","POLYGON ((650997 6858843, 651169 6858804, 651161.05 6858762, 651141.1 6858653, 651137 6858604, 651210.5 6858594.4, 651248.5 6858440.6, 651016 6858401.1, 650949 6858395.9, 650879 6858417, 650891.16 6858463, 650934.3 6858637.1, 650964.1 6858741, 650993.98 6858834, 650997 6858843))",0.1408773989845367,1,0.3171300607645825
751145401,75114,Paris 14e Arrondissement,5401,Parc de Montsouris 1,H,"[(650832.0, 6858216.0), (650935.01, 6858181.99), (651031.55, 6858148.96), (651208.08, 6858090.41), (651360.02, 6858040.94), (651489.9, 6858001.0), (651664.03, 6857948.79), (651697.4, 6857940.7), (651862.7, 6857905.0), (651863.63, 6857904.89), (651863.9, 6857925.3), (651863.3, 6857855.3), (651861.63, 6857839.2), (651851.32, 6857739.73), (651841.01, 6857640.27), (651830.7, 6857540.8), (651822.5, 6857500.1), (651812.6, 6857503.5), (651753.2, 6857519.4), (651656.6, 6857545.25), (651560.0, 6857571.1), (651556.1, 6857571.56), (651456.8, 6857583.37), (651357.5, 6857595.18), (651258.2, 6857606.98), (651158.9, 6857618.79), (651059.6, 6857630.59), (650960.3, 6857642.4), (650942.2, 6857645.8), (650955.09, 6857687.38), (650984.7, 6857782.9), (650929.26, 6857802.17), (650834.8, 6857835.0), (650763.33, 6857859.55), (650752.87, 6857863.25), (650757.99, 6857875.0), (650767.4, 6857919.5), (650775.9, 6857968.0), (650797.9, 6858091.0), (650832.0, 6858216.0)]","POLYGON ((650832 6858216, 650935.01 6858181.99, 651031.55 6858148.96, 651208.08 6858090.41, 651360.02 6858040.94, 651489.9 6858001, 651664.03 6857948.79, 651697.4 6857940.7, 651862.7 6857905, 651863.63 6857904.89, 651863.9 6857925.3, 651863.3 6857855.3, 651861.63 6857839.2, 651851.32 6857739.73, 651841.01 6857640.27, 651830.7 6857540.8, 651822.5 6857500.1, 651812.6 6857503.5, 651753.2 6857519.4, 651656.6 6857545.25, 651560 6857571.1, 651556.1 6857571.56, 651456.8 6857583.37, 651357.5 6857595.18, 651258.2 6857606.98, 651158.9 6857618.79, 651059.6 6857630.59, 650960.3 6857642.4, 650942.2 6857645.8, 650955.09 6857687.38, 650984.7 6857782.9, 650929.26 6857802.17, 650834.8 6857835, 650763.33 6857859.55, 650752.87 6857863.25, 650757.99 6857875, 650767.4 6857919.5, 650775.9 6857968, 650797.9 6858091, 650832 6858216))",0.0067796610169491,1,0.3171300607645825
751145615,75114,Paris 14e Arrondissement,5615,Plaisance 15,H,"[(649788.1, 6859574.4), (649874.6, 6859481.0), (649868.0, 6859475.0), (649971.0, 6859356.1), (649992.93, 6859340.76), (650086.7, 6859279.1), (650035.6, 6859164.8), (650029.0, 6859155.0), (650017.0, 6859170.99), (649926.02, 6859295.36), (649801.2, 6859435.8), (649717.0, 6859515.0), (649788.1, 6859574.4)]","POLYGON ((649788.1 6859574.4, 649874.6 6859481, 649868 6859475, 649971 6859356.1, 649992.93 6859340.76, 650086.7 6859279.1, 650035.6 6859164.8, 650029 6859155, 650017 6859170.99, 649926.02 6859295.36, 649801.2 6859435.8, 649717 6859515, 649788.1 6859574.4))",0.1429277950491763,1,0.3171300607645825
751145512,75114,Paris 14e Arrondissement,5512,Petit Montrouge 12,H,"[(650466.0, 6859291.9), (650481.0, 6859293.9), (650590.0, 6859252.92), (650734.0, 6859190.98), (650768.0, 6859177.0), (650752.0, 6859146.9), (650722.9, 6859094.0), (650651.48, 6858970.5), (650587.0, 6858869.0), (650576.0, 6858853.0), (650573.0, 6858875.0), (650570.99, 6858888.0), (650558.96, 6858944.0), (650476.1, 6859257.0), (650466.0, 6859291.9)]","POLYGON ((650466 6859291.9, 650481 6859293.9, 650590 6859252.92, 650734 6859190.98, 650768 6859177, 650752 6859146.9, 650722.9 6859094, 650651.48 6858970.5, 650587 6858869, 650576 6858853, 650573 6858875, 650570.99 6858888, 650558.96 6858944, 650476.1 6859257, 650466 6859291.9))",0.0243103415660454,1,0.3171300607645825
751145514,75114,Paris 14e Arrondissement,5514,Petit Montrouge 14,H,"[(650511.6, 6859492.8), (650556.5, 6859471.8), (650637.5, 6859434.8), (650688.6, 6859424.7), (650840.12, 6859351.2), (650862.1, 6859339.0), (650848.1, 6859312.0), (650835.08, 6859287.0), (650807.03, 6859243.0), (650795.0, 6859220.0), (650768.0, 6859177.0), (650734.0, 6859190.98), (650590.0, 6859252.92), (650481.0, 6859293.9), (650466.0, 6859291.9), (650447.0, 6859362.0), (650440.0, 6859387.0), (650511.6, 6859492.8)]","POLYGON ((650511.6 6859492.8, 650556.5 6859471.8, 650637.5 6859434.8, 650688.6 6859424.7, 650840.12 6859351.2, 650862.1 6859339, 650848.1 6859312, 650835.08 6859287, 650807.03 6859243, 650795 6859220, 650768 6859177, 650734 6859190.98, 650590 6859252.92, 650481 6859293.9, 650466 6859291.9, 650447 6859362, 650440 6859387, 650511.6 6859492.8))",0.0414620092354378,1,0.3171300607645825
751145605,75114,Paris 14e Arrondissement,5605,Plaisance 5,H,"[(649258.0, 6858762.0), (649186.0, 6858786.0), (649115.0, 6858811.0), (648998.0, 6858851.0), (649078.0, 6858903.92), (649153.0, 6858953.9), (649171.0, 6858967.0), (649295.0, 6858924.0), (649358.0, 6858902.0), (649451.0, 6858869.0), (649442.93, 6858848.0), (649440.9, 6858844.0), (649466.0, 6858814.1), (649558.0, 6858705.02), (649567.0, 6858695.0), (649538.0, 6858667.0), (649488.0, 6858683.0), (649413.5, 6858707.5), (649321.0, 6858738.0), (649297.0, 6858747.0), (649258.0, 6858762.0)]","POLYGON ((649258 6858762, 649186 6858786, 649115 6858811, 648998 6858851, 649078 6858903.92, 649153 6858953.9, 649171 6858967, 649295 6858924, 649358 6858902, 649451 6858869, 649442.93 6858848, 649440.9 6858844, 649466 6858814.1, 649558 6858705.02, 649567 6858695, 649538 6858667, 649488 6858683, 649413.5 6858707.5, 649321 6858738, 649297 6858747, 649258 6858762))",0.166764440250691,1,0.3171300607645825
751145303,75114,Paris 14e Arrondissement,5303,Montparnasse 3,H,"[(650928.0, 6859451.0), (650860.5, 6859492.8), (650756.5, 6859549.7), (650705.5, 6859578.8), (650643.5, 6859614.7), (650589.5, 6859648.8), (650643.0, 6859758.0), (650725.0, 6859714.0), (650915.0, 6859612.0), (650999.0, 6859571.0), (650972.0, 6859522.0), (650969.0, 6859516.0), (650958.0, 6859497.0), (650928.0, 6859451.0)]","POLYGON ((650928 6859451, 650860.5 6859492.8, 650756.5 6859549.7, 650705.5 6859578.8, 650643.5 6859614.7, 650589.5 6859648.8, 650643 6859758, 650725 6859714, 650915 6859612, 650999 6859571, 650972 6859522, 650969 6859516, 650958 6859497, 650928 6859451))",0.0324895672666037,1,0.3171300607645825
751145624,75114,Paris 14e Arrondissement,5624,Plaisance 24,H,"[(650275.0, 6860036.0), (650282.9, 6860007.0), (650298.0, 6859945.0), (650268.0, 6859932.1), (650248.05, 6859921.01), (650213.1, 6859897.9), (650155.97, 6859856.47), (650073.9, 6859800.0), (650014.0, 6859763.9), (650009.0, 6859775.92), (649891.6, 6860017.3), (649890.21, 6860020.87), (649866.97, 6859995.95), (649934.95, 6860069.29), (650002.93, 6860142.63), (650070.92, 6860215.96), (650138.9, 6860289.3), (650225.2, 6860220.4), (650225.4, 6860211.7), (650228.1, 6860203.8), (650233.0, 6860187.89), (650246.0, 6860143.96), (650275.0, 6860036.0)]","POLYGON ((650275 6860036, 650282.9 6860007, 650298 6859945, 650268 6859932.1, 650248.05 6859921.01, 650213.1 6859897.9, 650155.97 6859856.47, 650073.9 6859800, 650014 6859763.9, 650009 6859775.92, 649891.6 6860017.3, 649890.21 6860020.87, 649866.97 6859995.95, 649934.95 6860069.29, 650002.93 6860142.63, 650070.92 6860215.96, 650138.9 6860289.3, 650225.2 6860220.4, 650225.4 6860211.7, 650228.1 6860203.8, 650233 6860187.89, 650246 6860143.96, 650275 6860036))",0.1319347552686322,1,0.3171300607645825
751145608,75114,Paris 14e Arrondissement,5608,Plaisance 8,H,"[(649877.0, 6859018.0), (649829.0, 6858961.0), (649812.0, 6858941.0), (649794.5, 6858925.0), (649776.0, 6858908.0), (649756.0, 6858888.0), (649556.0, 6859094.0), (649475.0, 6859178.0), (649519.3, 6859208.4), (649590.9, 6859119.0), (649627.99, 6859145.12), (649663.3, 6859177.5), (649799.7, 6859078.2), (649877.0, 6859018.0)]","POLYGON ((649877 6859018, 649829 6858961, 649812 6858941, 649794.5 6858925, 649776 6858908, 649756 6858888, 649556 6859094, 649475 6859178, 649519.3 6859208.4, 649590.9 6859119, 649627.99 6859145.12, 649663.3 6859177.5, 649799.7 6859078.2, 649877 6859018))",0.1259804440160145,1,0.3171300607645825
751145515,75114,Paris 14e Arrondissement,5515,Petit Montrouge 15,H,"[(650892.1, 6859056.7), (650887.75, 6859106.11), (650892.89, 6859119.61), (650913.1, 6859165.4), (650795.0, 6859220.0), (650807.03, 6859243.0), (650835.08, 6859287.0), (650848.1, 6859312.0), (650862.1, 6859339.0), (650928.0, 6859451.0), (650958.0, 6859497.0), (650969.0, 6859516.0), (650972.0, 6859522.0), (650999.0, 6859571.0), (651010.3, 6859561.4), (651023.6, 6859552.5), (651036.3, 6859544.1), (651058.7, 6859530.7), (651072.7, 6859523.4), (651158.53, 6859483.42), (651223.92, 6859454.98), (651237.9, 6859449.0), (651263.0, 6859440.0), (651256.2, 6859424.82), (651209.21, 6859320.9), (651194.39, 6859289.63), (651157.6, 6859199.5), (651146.0, 6859168.1), (651103.0, 6859067.0), (651096.9, 6859066.3), (651030.5, 6859062.6), (650892.1, 6859056.7)]","POLYGON ((650892.1 6859056.7, 650887.75 6859106.11, 650892.89 6859119.61, 650913.1 6859165.4, 650795 6859220, 650807.03 6859243, 650835.08 6859287, 650848.1 6859312, 650862.1 6859339, 650928 6859451, 650958 6859497, 650969 6859516, 650972 6859522, 650999 6859571, 651010.3 6859561.4, 651023.6 6859552.5, 651036.3 6859544.1, 651058.7 6859530.7, 651072.7 6859523.4, 651158.53 6859483.42, 651223.92 6859454.98, 651237.9 6859449, 651263 6859440, 651256.2 6859424.82, 651209.21 6859320.9, 651194.39 6859289.63, 651157.6 6859199.5, 651146 6859168.1, 651103 6859067, 651096.9 6859066.3, 651030.5 6859062.6, 650892.1 6859056.7))",0.0599061911126505,1,0.3171300607645825
751145614,75114,Paris 14e Arrondissement,5614,Plaisance 14,H,"[(650121.7, 6859359.1), (650111.6, 6859337.1), (650097.7, 6859303.1), (650086.7, 6859279.1), (649992.93, 6859340.76), (649971.0, 6859356.1), (649868.0, 6859475.0), (649874.6, 6859481.0), (649788.1, 6859574.4), (649801.95, 6859588.18), (649853.0, 6859627.0), (649944.67, 6859537.89), (650037.64, 6859452.58), (650125.7, 6859370.1), (650121.7, 6859359.1)]","POLYGON ((650121.7 6859359.1, 650111.6 6859337.1, 650097.7 6859303.1, 650086.7 6859279.1, 649992.93 6859340.76, 649971 6859356.1, 649868 6859475, 649874.6 6859481, 649788.1 6859574.4, 649801.95 6859588.18, 649853 6859627, 649944.67 6859537.89, 650037.64 6859452.58, 650125.7 6859370.1, 650121.7 6859359.1))",0.0,1,0.3171300607645825
751145305,75114,Paris 14e Arrondissement,5305,Montparnasse 5,H,"[(650885.0, 6860051.0), (650892.0, 6860015.01), (650908.0, 6859946.1), (650928.0, 6859866.1), (650984.0, 6859634.03), (650999.0, 6859571.0), (650915.0, 6859612.0), (650725.0, 6859714.0), (650643.0, 6859758.0), (650615.0, 6859771.98), (650569.0, 6859794.95), (650509.0, 6859826.93), (650376.0, 6859897.9), (650301.0, 6859932.0), (650298.0, 6859945.0), (650282.9, 6860007.0), (650275.0, 6860036.0), (650285.0, 6860053.0), (650403.0, 6860263.07), (650439.0, 6860326.03), (650447.0, 6860336.0), (650506.0, 6860304.0), (650835.0, 6860136.0), (650870.0, 6860126.0), (650873.1, 6860113.0), (650878.08, 6860084.0), (650885.0, 6860051.0)]","POLYGON ((650885 6860051, 650892 6860015.01, 650908 6859946.1, 650928 6859866.1, 650984 6859634.03, 650999 6859571, 650915 6859612, 650725 6859714, 650643 6859758, 650615 6859771.98, 650569 6859794.95, 650509 6859826.93, 650376 6859897.9, 650301 6859932, 650298 6859945, 650282.9 6860007, 650275 6860036, 650285 6860053, 650403 6860263.07, 650439 6860326.03, 650447 6860336, 650506 6860304, 650835 6860136, 650870 6860126, 650873.1 6860113, 650878.08 6860084, 650885 6860051))",0.0024309994648097,1,0.3171300607645825
